time x1 y1 x2 y2
8.604000000000000981e+00 -2.030665629205342850e-03 -3.999948454631663819e-01 3.944676760221847434e-01 -3.471832457174898745e-01
8.605000000000000426e+00 -1.802098146816259738e-02 -3.995938490854484826e-01 3.761660208118691728e-01 -3.316482294070449144e-01
8.605999999999999872e+00 -3.531244836161506057e-02 -3.984382398700058170e-01 3.554202312328326174e-01 -3.128346587711833271e-01
8.606999999999999318e+00 -5.416026987772108031e-02 -3.963163700464218953e-01 3.316459977617360888e-01 -2.907061250409702646e-01
8.608000000000000540e+00 -7.470183110393867343e-02 -3.929626399923008551e-01 3.043900020002601736e-01 -2.653327764269963196e-01
8.608999999999999986e+00 -9.687866836671324422e-02 -3.880908703068037813e-01 2.734609282311056822e-01 -2.369333921862530890e-01
8.609999999999999432e+00 -1.204010289339607076e-01 -3.814493311458857505e-01 2.390156715856283642e-01 -2.058941108087734562e-01
8.611000000000000654e+00 -1.447878739617038113e-01 -3.728759466010777568e-01 2.015433497890425640e-01 -1.727392846540210525e-01
8.612000000000000099e+00 -1.694731632021362344e-01 -3.623242290466677229e-01 1.617391475438455517e-01 -1.380511695626823743e-01
8.612999999999999545e+00 -1.939251983432057624e-01 -3.498471343995093186e-01 1.203289090367345437e-01 -1.023711638592627593e-01
8.614000000000000767e+00 -2.177234046545724611e-01 -3.355540479052835368e-01 7.792918851582353312e-02 -6.612957954425974227e-02
8.615000000000000213e+00 -2.405738101058783607e-01 -3.195688374844155577e-01 3.498929695427410724e-02 -2.962923338150080799e-02
8.615999999999999659e+00 -2.622799734951552497e-01 -3.020086348159282119e-01 -8.190648230250341388e-03 6.922773083018474161e-03
8.617000000000000881e+00 -2.826965450945567171e-01 -2.829888043573478007e-01 -5.139613348412339078e-02 4.335475630969548577e-02
8.618000000000000327e+00 -3.016861349475041254e-01 -2.626508632775387819e-01 -9.441734890674241543e-02 7.945971874702967286e-02
8.618999999999999773e+00 -3.190920401102795845e-01 -2.412058663015055060e-01 -1.369714290671397439e-01 1.149290562114002878e-01
8.620000000000000995e+00 -3.347352884332587819e-01 -2.189801056660241052e-01 -1.786482873491351264e-01 1.493089765677081404e-01
8.621000000000000441e+00 -3.484405333110450198e-01 -1.964413264715817176e-01 -2.189063352904912219e-01 1.820040348993458845e-01
8.621999999999999886e+00 -3.600849862234284382e-01 -1.741803740278260459e-01 -2.571405721326514016e-01 2.123457539473816436e-01
8.622999999999999332e+00 -3.696486373830560335e-01 -1.528394087951467362e-01 -2.928152823369399860e-01 2.397120343971532175e-01
8.624000000000000554e+00 -3.772369850059967278e-01 -1.330122443370737595e-01 -3.256065793884007076e-01 2.636416365411580753e-01
8.625000000000000000e+00 -3.830628189378380011e-01 -1.151645637659308719e-01 -3.554807528911330672e-01 2.838833401661600142e-01
8.625999999999999446e+00 -3.873999966685796048e-01 -9.960543449623891765e-02 -3.826715942022750339e-01 3.003666172900285591e-01
8.627000000000000668e+00 -3.905341829585067259e-01 -8.650463537251416868e-02 -4.075804579462534716e-01 3.131319802034889799e-01
8.628000000000000114e+00 -3.927272520635212150e-01 -7.592960876124320302e-02 -4.306532168468405475e-01 3.222683585806989659e-01
8.628999999999999559e+00 -3.941983366300247926e-01 -6.787983056933537263e-02 -4.522780668941790427e-01 3.278811388711124764e-01
8.630000000000000782e+00 -3.951171289702757883e-01 -6.230934435770007357e-02 -4.727231586700258448e-01 3.300900747986507677e-01
8.631000000000000227e+00 -3.956042645267699998e-01 -5.913768585456649629e-02 -4.921145293017923361e-01 3.290449628986398256e-01
8.631999999999999673e+00 -3.957354368964904889e-01 -5.825344611560589331e-02 -5.104462078295569638e-01 3.249455087785085294e-01
